Municipio,Cod_Municipio,Provincia,Cod_Provincia,Población,Longitud,Latitud,CoordenadaX,CoordenadaY,Posición,presencia_de_comercio,Tiene_Hospital,Transplantes,Dificultad_Acceso,Accidentes_Raw,Accidentes_Por_Carretera,tiene_centro,DENSIDADMM,4G
NAVAS DE ORO,145,SEGOVIA,40,1274,-4.437385,41.196063,379470.93,4561518.14,"41.196063, -4.437385",0,0,0,0.17,2.9028708133971297,0.0088,1,0.005549876271,1.0
NAVAS DE RIOFRÍO,904,SEGOVIA,40,439,-4.135274,40.868204,404330.91,4524746.8,"40.868204, -4.135274",0,0,0,0.09,0.302870813397129,0.0008,1,0.007575514633,1.0
NAVAS DE SAN ANTONIO,146,SEGOVIA,40,366,-4.329414,40.761572,387790.79,4513139.9,"40.761572, -4.329414",0,0,0,0.14,0.302870813397129,0.0008,1,0.001414608651,1.0
NIEVA,148,SEGOVIA,40,256,-4.426523,41.08017,380171.0,4548637.08,"41.08017, -4.426523",0,0,0,0.15,11.43620414673046,0.0348,1,0.001959663452,1.0
PELAYOS DEL ARROYO,157,SEGOVIA,40,48,-3.939669,41.051143,421033.06,4544859.71,"41.051143, -3.939669",0,0,0,0.12,0.302870813397129,0.0008,1,0.0009290571209,1.0
PEROSILLO,158,SEGOVIA,40,20,-4.14184,41.39282,404541.11,4582994.32,"41.39282, -4.14184",0,0,0,0.2,0.302870813397129,0.0008,1,0.0004246345644,1.0
PRÁDENA,162,SEGOVIA,40,468,-3.688457,41.138917,442221.22,4554406.75,"41.138917, -3.688457",0,0,0,0.18,0.302870813397129,0.0008,1,0.002824418701,0.9966
REAL SITIO DE SAN ILDEFONSO,181,SEGOVIA,40,5205,-4.004759,40.897628,415366.96,4527878.73,"40.897628, -4.004759",0,0,0,0.1,0.302870813397129,0.0008,0,0.009772204147,1.0
REBOLLO,165,SEGOVIA,40,74,-3.856802,41.192359,428151.14,4560464.89,"41.192359, -3.856802",0,0,0,0.16,0.302870813397129,0.0008,1,0.001410905189,0.9434
REMONDO,166,SEGOVIA,40,316,-4.483361,41.341706,375891.82,4577752.16,"41.341706, -4.483361",0,0,0,0.21,1.102870813397129,0.0033,1,0.009892689765,1.0
SAN CRISTÓBAL DE CUÉLLAR,177,SEGOVIA,40,154,-4.404302,41.406858,382623.83,4584875.2,"41.406858, -4.404302",0,0,0,0.21,0.302870813397129,0.0008,1,0.002765053207,1.0
SAN CRISTÓBAL DE LA VEGA,178,SEGOVIA,40,83,-4.646903,41.112964,361727.04,4552604.16,"41.112964, -4.646903",0,0,0,0.19,0.302870813397129,0.0008,1,0.001440284073,1.0
SAN CRISTÓBAL DE SEGOVIA,906,SEGOVIA,40,3153,-4.075792,40.952063,409457.98,4533992.75,"40.952063, -4.075792",0,0,0,0.08,0.302870813397129,0.0008,1,0.1363870205,1.0
SAN MIGUEL DE BERNUY,183,SEGOVIA,40,134,-3.9527,41.399064,420361.24,4583496.33,"41.399064, -3.9527",0,0,0,0.2,0.302870813397129,0.0008,1,0.001975930774,1.0
SANCHONUÑO,179,SEGOVIA,40,1027,-4.305896,41.322465,390707.91,4575377.18,"41.322465, -4.305896",0,0,0,0.18,0.302870813397129,0.0008,1,0.009438393116,1.0
SANTA MARÍA LA REAL DE NIEVA,185,SEGOVIA,40,885,-4.406482,41.070372,381837.0,4547522.06,"41.070372, -4.406482",0,0,0,0.14,11.43620414673046,0.0348,1,0.001298051718,0.973
SANTA MARTA DEL CERRO,186,SEGOVIA,40,49,-3.685323,41.217864,442553.32,4563168.89,"41.217864, -3.685323",0,0,0,0.19,0.302870813397129,0.0008,1,0.0009720849455,1.0
SAUQUILLO DE CABEZAS,192,SEGOVIA,40,137,-4.068635,41.195146,410391.1,4560970.92,"41.195146, -4.068635",0,0,0,0.14,0.302870813397129,0.0008,1,0.001846964644,1.0
SOTILLO,198,SEGOVIA,40,30,-3.638952,41.25717,446472.42,4567502.87,"41.25717, -3.638952",0,0,0,0.2,4.069537480063798,0.0123,1,0.0003412740841,1.0
TOLOCIRIO,201,SEGOVIA,40,36,-4.651533,41.133732,361382.03,4554917.17,"41.133732, -4.651533",0,0,0,0.19,0.302870813397129,0.0008,1,0.001158458344,1.0
TORRECILLA DEL PINAR,204,SEGOVIA,40,179,-4.038407,41.374677,413164.15,4580871.32,"41.374677, -4.038407",0,0,0,0.19,0.302870813397129,0.0008,1,0.002457766097,1.0
TRESCASAS,207,SEGOVIA,40,1105,-4.035857,40.964193,412835.0,4535298.73,"40.964193, -4.035857",0,0,0,0.09,0.302870813397129,0.0008,1,0.009218181399,1.0
VALDEPRADOS,211,SEGOVIA,40,60,-4.256655,40.817923,394021.84,4519304.86,"40.817923, -4.256655",0,0,0,0.11,0.302870813397129,0.0008,1,0.000797488895,1.0
VALLELADO,219,SEGOVIA,40,728,-4.4266,41.406223,380758.84,4584835.2,"41.406223, -4.4266",0,0,0,0.21,0.302870813397129,0.0008,1,0.005172328068,1.0
VALLERUELA DE SEPÚLVEDA,221,SEGOVIA,40,52,-3.773005,41.190357,435176.22,4560176.88,"41.190357, -3.773005",0,0,0,0.17,0.302870813397129,0.0008,1,0.000863639072,1.0
VEGANZONES,222,SEGOVIA,40,197,-3.993384,41.192667,416698.1,4560620.9,"41.192667, -3.993384",0,0,0,0.15,0.302870813397129,0.0008,1,0.002488805015,1.0
VEGAS DE MATUTE,223,SEGOVIA,40,339,-4.27864,40.79699,392133.83,4517007.87,"40.79699, -4.27864",0,0,0,0.12,0.302870813397129,0.0008,1,0.004061190439,1.0
VILLACASTÍN,225,SEGOVIA,40,1525,-4.412105,40.781561,380846.77,4515467.91,"40.781561, -4.412105",0,0,0,0.15,0.302870813397129,0.0008,1,0.00377327346,0.9999
VILLAVERDE DE ÍSCAR,228,SEGOVIA,40,593,-4.526716,41.308235,372198.87,4574099.15,"41.308235, -4.526716",0,0,0,0.2,0.302870813397129,0.0008,1,0.005719896471,1.0
ADRADAS,3,SORIA,42,58,-2.47378,41.351067,544020.34,4577863.54,"41.351067, -2.47378",0,0,0,0.18,0.2644808743169399,0.0007,1,0.0001842231829,0.9745
ALCONABA,6,SORIA,42,199,-2.385694,41.724146,551094.6,4619331.52,"41.724146, -2.385694",0,0,0,0.65,0.2644808743169399,0.0007,1,0.0009731713789,1.0
ALCUBILLA DE LAS PEÑAS,8,SORIA,42,59,-2.527417,41.251954,539593.26,4566834.58,"41.251954, -2.527417",0,0,0,0.21,0.2644808743169399,0.0007,1,0.0001209635016,0.9984
ALDEALAFUENTE,9,SORIA,42,83,-2.325381,41.671909,556156.6,4613569.47,"41.671909, -2.325381",0,0,0,0.11,0.2644808743169399,0.0007,1,0.0004105829131,0.9837
ALDEALICES,10,SORIA,42,20,-2.309772,41.899827,557252.78,4638884.51,"41.899827, -2.309772",0,0,0,0.68,0.2644808743169399,0.0007,1,0.0008481659227,1.0
ALDEALSEÑOR,12,SORIA,42,28,-2.315456,41.879001,556799.74,4636568.51,"41.879001, -2.315456",0,0,0,0.68,0.2644808743169399,0.0007,1,0.0006750003266,1.0
ALENTISQUE,15,SORIA,42,24,-2.331964,41.420553,555824.42,4585659.46,"41.420553, -2.331964",0,0,0,0.17,0.2644808743169399,0.0007,1,0.0001401047792,1.0
ALIUD,16,SORIA,42,21,-2.252388,41.654289,562249.61,4611663.41,"41.654289, -2.252388",0,0,0,0.12,0.2644808743169399,0.0007,1,0.0002626595817,0.8875000000000001
ALMAZÁN,20,SORIA,42,5476,-2.53291,41.486994,538992.45,4592925.64,"41.486994, -2.53291",0,0,0,0.15,14.197814207650277,0.0433,1,0.008890341343,0.9986
ALMAZUL,21,SORIA,42,60,-2.146226,41.573926,571177.59,4602823.35,"41.573926, -2.146226",0,0,0,0.15,0.2644808743169399,0.0007,1,0.000182805351,0.7323999999999999
ARENILLAS,26,SORIA,42,42,-2.846192,41.346988,512867.42,4577288.57,"41.346988, -2.846192",0,0,0,0.21,0.531147540983607,0.0015,1,0.0003788913594,0.8220999999999999
AUSEJO DE LA SIERRA,28,SORIA,42,115,-2.374655,41.8962,551873.75,4638440.56,"41.8962, -2.374655",0,0,0,0.67,0.2644808743169399,0.0007,1,0.001424678518,1.0
BARAONA,29,SORIA,42,122,-2.657745,41.295301,528655.38,4571595.63,"41.295301, -2.657745",0,0,0,0.2,0.2644808743169399,0.0007,0,0.000242215154,0.7625000000000001
BUBEROS,41,SORIA,42,28,-2.19417,41.64614,567105.63,4610802.37,"41.64614, -2.19417",0,0,0,0.14,0.2644808743169399,0.0007,1,0.0003509346785,1.0
CABREJAS DEL PINAR,45,SORIA,42,299,-2.85071,41.794733,512403.48,4626996.82,"41.794733, -2.85071",0,0,0,0.71,0.2644808743169399,0.0007,1,0.0006021160524,1.0
CALTOJAR,48,SORIA,42,51,-2.764159,41.402724,519713.41,4583491.65,"41.402724, -2.764159",0,0,0,0.19,0.2644808743169399,0.0007,1,0.0001051572949,0.1131
CAÑAMAQUE,50,SORIA,42,27,-2.238908,41.444313,563577.48,4588361.38,"41.444313, -2.238908",0,0,0,0.17,0.2644808743169399,0.0007,1,0.0002591868374,0.7449
CARABANTES,51,SORIA,42,22,-1.998025,41.552508,583560.57,4600578.28,"41.552508, -1.998025",0,0,0,0.18,0.2644808743169399,0.0007,1,0.0002730535519,0.8924
CARRASCOSA DE ABAJO,53,SORIA,42,18,-3.090274,41.42371,492456.6,4585798.56,"41.42371, -3.090274",0,0,0,0.23,0.2644808743169399,0.0007,1,0.0001341764778,0.0027
CASAREJOS,55,SORIA,42,146,-3.032044,41.797715,497337.78,4627317.61,"41.797715, -3.032044",0,0,0,0.19,0.2644808743169399,0.0007,1,0.001364593234,1.0
CIDONES,61,SORIA,42,314,-2.640337,41.815,529872.59,4629298.74,"41.815, -2.640337",0,0,0,0.67,0.2644808743169399,0.0007,1,0.001136246256,1.0
CIGUDOSA,62,SORIA,42,15,-2.055893,41.936422,578266.84,4643148.29,"41.936422, -2.055893",0,0,0,0.73,0.2644808743169399,0.0007,1,0.0001318063627,1.0
CIRUJALES DEL RÍO,65,SORIA,42,20,-2.325851,41.866921,555947.73,4635220.51,"41.866921, -2.325851",0,0,0,0.67,0.2644808743169399,0.0007,1,0.0005635283949,1.0
DEZA,76,SORIA,42,165,-2.022114,41.46339,581663.5,4590661.27,"41.46339, -2.022114",0,0,0,0.19,0.2644808743169399,0.0007,1,0.0003568556872,1.0
DURUELO DE LA SIERRA,78,SORIA,42,1026,-2.931237,41.955862,505698.71,4644877.99,"41.955862, -2.931237",0,0,0,0.74,0.2644808743169399,0.0007,1,0.00637440409,1.0
ESPEJÓN,81,SORIA,42,128,-3.259149,41.830906,478481.17,4631034.59,"41.830906, -3.259149",0,0,0,0.23,0.2644808743169399,0.0007,1,0.001636749989,0.543
ESTEPA DE SAN JUAN,82,SORIA,42,13,-2.33454,41.927129,555174.81,4641899.55,"41.927129, -2.33454",0,0,0,0.68,0.2644808743169399,0.0007,1,0.0002775150355,1.0
FRESNO DE CARACENA,84,SORIA,42,19,-3.092589,41.452352,492266.6,4588978.56,"41.452352, -3.092589",0,0,0,0.23,0.2644808743169399,0.0007,1,0.000296124729,1.0
FUENTECANTOS,87,SORIA,42,65,-2.428785,41.848701,547418.69,4633135.57,"41.848701, -2.428785",0,0,0,0.66,0.2644808743169399,0.0007,1,0.002055659262,1.0
GARRAY,94,SORIA,42,785,-2.446431,41.815345,545977.64,4629422.57,"41.815345, -2.446431",0,0,0,0.65,20.464480874316948,0.0624,1,0.002700809541,1.0
GORMAZ,97,SORIA,42,26,-3.007829,41.493797,499346.49,4593575.55,"41.493797, -3.007829",0,0,0,0.2,0.2644808743169399,0.0007,1,0.0004253911399,0.8797
LA LOSILLA,106,SORIA,42,13,-2.277464,41.872968,559957.75,4635924.48,"41.872968, -2.277464",0,0,0,0.68,0.2644808743169399,0.0007,0,0.0003880301683,1.0
LICERAS,105,SORIA,42,49,-3.243685,41.380244,479623.98,4580997.82,"41.380244, -3.243685",0,0,0,0.26,0.2644808743169399,0.0007,1,0.0004879834568,0.9959
MAJÁN,108,SORIA,42,9,-2.303553,41.468809,558155.48,4591035.45,"41.468809, -2.303553",0,0,0,0.16,0.2644808743169399,0.0007,1,1.713584891e-05,1.0
MATALEBRERAS,110,SORIA,42,81,-2.046727,41.842371,579142.75,4632714.29,"41.842371, -2.046727",0,0,0,0.72,2.3144808743169394,0.007,1,0.0004308508865,1.0
MIÑO DE SAN ESTEBAN,116,SORIA,42,40,-3.345996,41.535919,471138.14,4598309.73,"41.535919, -3.345996",0,0,0,0.26,0.2644808743169399,0.0007,1,0.0001549953595,0.9887
MOLINOS DE DUERO,117,SORIA,42,158,-2.787761,41.885487,517608.6,4637083.86,"41.885487, -2.787761",0,0,0,0.7,19.864480874316943,0.0606,1,0.001551084015,1.0
MURIEL DE LA FUENTE,124,SORIA,42,55,-2.859445,41.724714,511690.45,4619221.81,"41.724714, -2.859445",0,0,0,0.71,0.2644808743169399,0.0007,1,0.00406960629,0.5174000000000001
MURIEL VIEJO,125,SORIA,42,75,-2.915383,41.782828,507031.52,4625667.76,"41.782828, -2.915383",0,0,0,0.72,0.2644808743169399,0.0007,1,0.001750294078,1.0
NOVIERCAS,132,SORIA,42,172,-2.036936,41.712041,580117.66,4618253.28,"41.712041, -2.036936",0,0,0,0.72,0.2644808743169399,0.0007,1,0.0004309905622,1.0
PINILLA DEL CAMPO,139,SORIA,42,18,-2.084951,41.716784,576117.67,4618736.29,"41.716784, -2.084951",0,0,0,0.71,0.2644808743169399,0.0007,1,0.0001909423813,1.0
PORTILLO DE SORIA,140,SORIA,42,12,-2.119072,41.635429,573371.63,4609674.33,"41.635429, -2.119072",0,0,0,0.15,0.2644808743169399,0.0007,1,0.0002117979913,0.2157
QUINTANAS DE GORMAZ,145,SORIA,42,127,-2.975813,41.508125,502018.46,4595166.58,"41.508125, -2.975813",0,0,0,0.2,0.2644808743169399,0.0007,1,0.00112806536,0.9009
QUIÑONERÍA,148,SORIA,42,10,-2.037681,41.56851,580233.59,4602317.3,"41.56851, -2.037681",0,0,0,0.17,0.2644808743169399,0.0007,1,0.0,0.4028
RELLO,153,SORIA,42,20,-2.748983,41.332711,521004.42,4575722.62,"41.332711, -2.748983",0,0,0,0.2,0.2644808743169399,0.0007,1,0.0001611323771,1.0
ROLLAMIENTA,159,SORIA,42,44,-2.531415,41.926391,538851.81,4641709.69,"41.926391, -2.531415",0,0,0,0.68,0.2644808743169399,0.0007,1,0.0006007065948,0.9854
SANTA CRUZ DE YANGUAS,166,SORIA,42,56,-2.447556,42.062901,545707.06,4656907.68,"42.062901, -2.447556",0,0,0,0.71,0.2644808743169399,0.0007,1,0.0004031149095,1.0
SERÓN DE NÁGIMA,171,SORIA,42,122,-2.20128,41.496192,566667.52,4594149.37,"41.496192, -2.20128",0,0,0,0.16,0.2644808743169399,0.0007,1,0.0004656405736,1.0
SOLIEDRA,172,SORIA,42,33,-2.381439,41.469074,551651.46,4591015.53,"41.469074, -2.381439",0,0,0,0.15,0.2644808743169399,0.0007,1,0.0003871666294,0.8479000000000001
SUELLACABRAS,175,SORIA,42,33,-2.223243,41.852456,564477.75,4633686.42,"41.852456, -2.223243",0,0,0,0.69,0.2644808743169399,0.0007,1,0.0001531558016,1.0
TEJADO,183,SORIA,42,96,-2.266792,41.588332,561112.58,4604330.43,"41.588332, -2.266792",0,0,0,0.13,0.2644808743169399,0.0007,1,0.000274161352,1.0
TORLENGUA,184,SORIA,42,45,-2.163851,41.455366,569835.5,4589646.34,"41.455366, -2.163851",0,0,0,0.18,0.2644808743169399,0.0007,1,0.0002563466591,1.0
UCERO,189,SORIA,42,91,-3.051046,41.717229,495753.81,4618382.51,"41.717229, -3.051046",0,0,0,0.19,0.2644808743169399,0.0007,1,0.00129968988,1.0
VADILLO,190,SORIA,42,83,-3.008573,41.791865,499287.7,4626667.64,"41.791865, -3.008573",0,0,0,0.18,0.2644808743169399,0.0007,1,0.001536769851,1.0
VALDEAVELLANO DE TERA,191,SORIA,42,218,-2.573951,41.939391,535317.83,4643134.73,"41.939391, -2.573951",0,0,0,0.68,0.2644808743169399,0.0007,1,0.002887225863,1.0
VALDELAGUA DEL CERRO,193,SORIA,42,13,-2.115362,41.888386,573391.81,4637762.33,"41.888386, -2.115362",0,0,0,0.71,0.2644808743169399,0.0007,1,0.0006731158255,1.0
VALDEPRADO,196,SORIA,42,8,-2.108559,41.938105,573898.87,4643288.33,"41.938105, -2.108559",0,0,0,0.72,0.2644808743169399,0.0007,1,4.640520582e-06,0.4443999999999999
VELILLA DE LA SIERRA,201,SORIA,42,27,-2.403404,41.809752,549555.64,4628825.54,"41.809752, -2.403404",0,0,0,0.65,0.2644808743169399,0.0007,1,0.000350038442,1.0
VELILLA DE LOS AJOS,202,SORIA,42,15,-2.254201,41.490738,562255.51,4593504.41,"41.490738, -2.254201",0,0,0,0.16,0.2644808743169399,0.0007,1,0.0001591862516,0.7267
VIANA DE DUERO,204,SORIA,42,49,-2.461149,41.534014,544950.51,4598180.59,"41.534014, -2.461149",0,0,0,0.13,0.2644808743169399,0.0007,1,0.0001804193684,0.9589
VILLAR DEL CAMPO,208,SORIA,42,30,-2.149486,41.787516,570671.71,4626534.35,"41.787516, -2.149486",0,0,0,0.7,0.2644808743169399,0.0007,1,0.0001965627327,1.0
VILLAR DEL RÍO,209,SORIA,42,156,-2.35078,42.07584,553703.1,4658400.62,"42.07584, -2.35078",0,0,0,0.72,0.2644808743169399,0.0007,1,0.0002840655187,0.8813
AGUASAL,2,VALLADOLID,47,19,-4.652536,41.274531,361594.97,4570550.16,"41.274531, -4.652536",0,0,0,0.18,0.0284444444444444,0.0,1,0.0001289965885,1.0
ALCAZARÉN,5,VALLADOLID,47,614,-4.673091,41.371087,360080.09,4581303.05,"41.371087, -4.673091",0,0,0,0.15,0.0284444444444444,0.0,1,0.003625387553,0.9999
ALDEAMAYOR DE SAN MARTÍN,7,VALLADOLID,47,6163,-4.639667,41.511747,363171.32,4596866.18,"41.511747, -4.639667",0,0,0,0.11,16.078444444444447,0.049,1,0.03089961085,1.0
AMUSQUILLO,9,VALLADOLID,47,99,-4.302519,41.748584,391703.82,4622682.16,"41.748584, -4.302519",0,0,0,0.16,0.0284444444444444,0.0,1,0.001715091597,1.0
BERCERO,17,VALLADOLID,47,177,-5.056071,41.563536,328557.96,4603359.31,"41.563536, -5.056071",0,0,0,0.14,0.0284444444444444,0.0,1,0.001111546365,1.0
BOCIGAS,21,VALLADOLID,47,75,-4.680937,41.229299,359119.0,4565574.19,"41.229299, -4.680937",0,0,0,0.19,0.0284444444444444,0.0,1,0.001215917357,1.0
BOLAÑOS DE CAMPOS,24,VALLADOLID,47,254,-5.285321,42.006472,310748.99,4653021.32,"42.006472, -5.285321",0,0,0,0.22,0.0284444444444444,0.0,1,0.002186264569,1.0
BRAHOJOS DE MEDINA,25,VALLADOLID,47,101,-5.041654,41.222945,328868.86,4565516.28,"41.222945, -5.041654",0,0,0,0.21,0.0284444444444444,0.0,1,0.0009572589096,0.8358
BUSTILLO DE CHAVES,26,VALLADOLID,47,65,-5.09042,42.132833,327233.03,4666639.51,"42.132833, -5.09042",0,0,0,0.22,0.0284444444444444,0.0,1,0.0008386642142,0.9176
CABREROS DEL MONTE,29,VALLADOLID,47,56,-5.26801,41.84768,311716.02,4635351.43,"41.84768, -5.26801",0,0,0,0.2,0.0284444444444444,0.0,1,0.0004838407397,0.3959
CASTRODEZA,41,VALLADOLID,47,142,-4.958644,41.648,336895.11,4612548.34,"41.648, -4.958644",0,0,0,0.12,0.0284444444444444,0.0,1,0.002448197525,1.0
CASTRONUEVO DE ESGUEVA,44,VALLADOLID,47,393,-4.587702,41.681536,367854.71,4615636.22,"41.681536, -4.587702",0,0,0,0.1,0.0284444444444444,0.0,1,0.003577254497,1.0
CASTRONUÑO,45,VALLADOLID,47,767,-5.262498,41.390485,310841.6,4584576.18,"41.390485, -5.262498",0,0,0,0.2,0.0284444444444444,0.0,1,0.001680166935,0.999
CASTROPONCE,46,VALLADOLID,47,128,-5.182156,42.126486,319632.93,4666124.43,"42.126486, -5.182156",0,0,0,0.23,7.628444444444444,0.0232,0,0.001405515882,0.9731
CERVILLEGO DE LA CRUZ,49,VALLADOLID,47,91,-4.94959,41.186774,336496.0,4561323.26,"41.186774, -4.94959",0,0,0,0.21,0.0284444444444444,0.0,1,0.001159683639,1.0
CIGUÑUELA,51,VALLADOLID,47,358,-4.856846,41.6399,345353.26,4611461.3,"41.6399, -4.856846",0,0,0,0.1,0.0284444444444444,0.0,1,0.003158094868,1.0
CISTÉRNIGA,52,VALLADOLID,47,9281,-4.685702,41.612284,359547.49,4608102.27,"41.612284, -4.685702",0,0,0,0.08,0.0284444444444444,0.0,0,0.07936846954,1.0
COGECES DEL MONTE,54,VALLADOLID,47,644,-4.315047,41.511208,390260.27,4596343.28,"41.511208, -4.315047",0,0,0,0.16,4.278444444444444,0.013,1,0.002331921012,0.9998
CUENCA DE CAMPOS,58,VALLADOLID,47,192,-5.055907,42.057474,329884.17,4658202.48,"42.057474, -5.055907",0,0,0,0.2,0.0284444444444444,0.0,1,0.001072554553,1.0
CURIEL DE DUERO,59,VALLADOLID,47,119,-4.099193,41.639944,408455.43,4610384.38,"41.639944, -4.099193",0,0,0,0.2,0.0284444444444444,0.0,1,0.00168549013,1.0
ENCINAS DE ESGUEVA,60,VALLADOLID,47,218,-4.104413,41.756514,408186.6,4623332.13,"41.756514, -4.104413",0,0,0,0.2,0.0284444444444444,0.0,1,0.001832993487,1.0
FOMBELLIDA,62,VALLADOLID,47,175,-4.184191,41.763961,401565.72,4624247.17,"41.763961, -4.184191",0,0,0,0.19,0.0284444444444444,0.0,1,0.001304852937,1.0
FONTIHOYUELO,64,VALLADOLID,47,31,-5.058201,42.160146,329969.03,4669607.56,"42.160146, -5.058201",0,0,0,0.23,0.0284444444444444,0.0,1,0.0005190227171,0.4853
FUENTE EL SOL,67,VALLADOLID,47,153,-4.935783,41.175459,337626.03,4560041.26,"41.175459, -4.935783",0,0,0,0.21,0.0284444444444444,0.0,1,0.001890705515,1.0
FUENTE-OLMEDO,68,VALLADOLID,47,42,-4.647202,41.24473,361978.98,4567233.17,"41.24473, -4.647202",0,0,0,0.18,0.0284444444444444,0.0,0,0.0006829429622,1.0
GALLEGOS DE HORNIJA,69,VALLADOLID,47,109,-5.097806,41.609545,325201.95,4608551.39,"41.609545, -5.097806",0,0,0,0.15,0.0284444444444444,0.0,1,0.002582473523,1.0
GERIA,71,VALLADOLID,47,488,-4.875663,41.579096,343639.19,4604744.27,"41.579096, -4.875663",0,0,0,0.11,0.0284444444444444,0.0,1,0.007281860483,0.7725
HERRÍN DE CAMPOS,73,VALLADOLID,47,112,-4.953451,42.123631,338530.2,4665349.58,"42.123631, -4.953451",0,0,0,0.21,0.0284444444444444,0.0,1,0.0009889161836,1.0
LA MUDARRA,99,VALLADOLID,47,169,-4.944105,41.779301,338435.18,4627099.34,"41.779301, -4.944105",0,0,0,0.13,3.528444444444444,0.0107,0,0.002285311665,1.0
LA PARRILLA,110,VALLADOLID,47,480,-4.535154,41.536734,371942.35,4599480.18,"41.536734, -4.535154",0,0,0,0.12,0.0284444444444444,0.0,0,0.002943016521,1.0
LA SECA,158,VALLADOLID,47,1013,-4.90753,41.413979,340578.04,4586470.14,"41.413979, -4.90753",0,0,0,0.15,0.0284444444444444,0.0,0,0.004264815889,1.0
LA UNIÓN DE CAMPOS,176,VALLADOLID,47,202,-5.324877,42.075949,307682.86,4660824.28,"42.075949, -5.324877",0,0,0,0.24,0.0284444444444444,0.0,0,0.00151631106,1.0
LANGAYO,77,VALLADOLID,47,250,-4.199649,41.570288,399981.41,4602762.39,"41.570288, -4.199649",0,0,0,0.18,0.0284444444444444,0.0,1,0.001373288494,1.0
MATILLA DE LOS CAÑOS,83,VALLADOLID,47,113,-4.966393,41.546542,335993.05,4601298.26,"41.546542, -4.966393",0,0,0,0.13,0.0284444444444444,0.0,1,0.002239744176,0.9781
MELGAR DE ARRIBA,89,VALLADOLID,47,162,-5.091984,42.270503,327478.85,4681929.59,"42.270503, -5.091984",0,0,0,0.26,0.0284444444444444,0.0,1,0.001253567752,1.0
MONASTERIO DE VEGA,91,VALLADOLID,47,79,-5.180445,42.230913,320070.79,4677716.51,"42.230913, -5.180445",0,0,0,0.26,0.0284444444444444,0.0,1,0.0006794630923,0.9849
MORALES DE CAMPOS,96,VALLADOLID,47,130,-5.174475,41.859982,319516.05,4636516.4,"41.859982, -5.174475",0,0,0,0.18,0.0284444444444444,0.0,1,0.002202489758,0.5918
MOTA DEL MARQUÉS,97,VALLADOLID,47,330,-5.178853,41.632507,318512.86,4611268.39,"41.632507, -5.178853",0,0,0,0.17,0.0284444444444444,0.0,1,0.002830024739,1.0
MURIEL,100,VALLADOLID,47,111,-4.842506,41.12209,345325.06,4553946.24,"41.12209, -4.842506",0,0,0,0.22,0.0284444444444444,0.0,0,0.001351566529,0.8047
NAVA DEL REY,101,VALLADOLID,47,1925,-5.081659,41.330492,325801.77,4577536.19,"41.330492, -5.081659",0,0,0,0.19,2.078444444444445,0.0063,1,0.004131031148,1.0
PALAZUELO DE VEDIJA,109,VALLADOLID,47,164,-5.145165,41.928088,322138.09,4644017.37,"41.928088, -5.145165",0,0,0,0.19,0.0284444444444444,0.0,1,0.001301311103,0.9183
PEDRAJAS DE SAN ESTEBAN,112,VALLADOLID,47,3406,-4.583985,41.341869,367472.95,4577919.11,"41.341869, -4.583985",0,0,0,0.16,0.0284444444444444,0.0,1,0.03019467384,1.0
PEÑAFIEL,114,VALLADOLID,47,5188,-4.118685,41.596451,406769.4,4605576.45,"41.596451, -4.118685",0,0,0,0.2,20.628444444444447,0.0629,1,0.01862110054,1.0
PIÑEL DE ARRIBA,119,VALLADOLID,47,88,-4.12805,41.699443,406138.54,4617021.26,"41.699443, -4.12805",0,0,0,0.19,0.0284444444444444,0.0,1,0.0009803996616,0.9998
POZAL DE GALLINAS,123,VALLADOLID,47,538,-4.839642,41.317655,346025.06,4575653.14,"41.317655, -4.839642",0,0,0,0.17,0.0284444444444444,0.0,1,0.004085250044,1.0
POZUELO DE LA ORDEN,125,VALLADOLID,47,50,-5.259261,41.822915,312370.0,4632582.45,"41.822915, -5.259261",0,0,0,0.19,0.0284444444444444,0.0,1,0.0006605706195,0.5225
PURAS,126,VALLADOLID,47,45,-4.648377,41.182769,361750.01,4560356.18,"41.182769, -4.648377",0,0,0,0.2,0.0284444444444444,0.0,1,0.001026316113,0.8048000000000001
QUINTANILLA DE ARRIBA,127,VALLADOLID,47,155,-4.21663,41.620044,398643.53,4608306.33,"41.620044, -4.21663",0,0,0,0.17,0.0284444444444444,0.0,1,0.001501797049,1.0
QUINTANILLA DE ONÉSIMO,129,VALLADOLID,47,992,-4.365341,41.625983,386264.69,4609151.21,"41.625983, -4.365341",0,0,0,0.14,10.228444444444444,0.0311,1,0.004937460084,0.9996
RÁBANO,131,VALLADOLID,47,176,-4.062706,41.531707,411346.3,4598329.52,"41.531707, -4.062706",0,0,0,0.21,0.0284444444444444,0.0,1,0.001635701552,1.0
RENEDO DE ESGUEVA,133,VALLADOLID,47,3972,-4.627667,41.654993,364472.62,4612751.24,"41.654993, -4.627667",0,0,0,0.09,0.0284444444444444,0.0,1,0.03740918735,1.0
RUBÍ DE BRACAMONTE,138,VALLADOLID,47,214,-4.924443,41.214452,338673.03,4564349.24,"41.214452, -4.924443",0,0,0,0.2,0.0284444444444444,0.0,1,0.002309052656,1.0
SAN CEBRIÁN DE MAZOTE,142,VALLADOLID,47,103,-5.147121,41.680875,321289.94,4616572.43,"41.680875, -5.147121",0,0,0,0.16,0.0284444444444444,0.0,1,0.0008182887637,1.0
