AÑO;NOMBRE;T.RED;DESCRIPCIÓN;LONG.;IMD;ASV;ACV;MUERTOS;HERIDOS;IM;IP;IAT;IL;IG
2017;P-924;CTL;DE PAREDES DE NAVA (CL-613) A LÍMITE DE PROVINCIA DE VALLADOLID;20.38;85.0;1.0;0.0;0.0;0.0;0.0;0.0;158.16;0.0;0.0
2017;VA-524;CTL;DE TORDEHUMOS (VA-505) A LÍMITE DE PROVINCIA DE ZAMORA;21.683;244.0;1.0;0.0;0.0;0.0;0.0;0.0;51.78;0.0;0.0
2017;ZA-611;CTL;DE CRUCE CON CL-602 A CRUCE CON ZA-602;37.5;380.0;4.0;0.0;0.0;0.0;0.0;0.0;76.9;0.0;0.0
2017;AV-804;CIP;DE ÁVILA (CRUCE CON N-501) A ARÉVALO (POLÍGONO INDUSTRIAL, CRUCE CON CL-605);44.26;1.039;14.0;1.0;0.0;1.0;0.0;5.96;89.39;0.0;0.0
2017;BU-123;CTL;DE BU-122 A N-122;5.6;175.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;CL-527;B;DE ZAMORA A LA FRONTERA CON PORTUGAL;72.088;1.413;65.0;1.0;0.0;1.0;0.0;2.69;177.56;0.0;0.0
2017;P-210;CTL;DE CERVERA DE PISUERGA (CL-627) A VELILLA DE RÍO CARRIÓN;55.322;75.0;7.0;0.0;0.0;0.0;0.0;0.0;462.22;0.0;0.0
2017;P-961;CTL;DE PAREDES DE NAVA (CL-613) A CRUCE CON CL-615;11.028;234.0;2.0;0.0;0.0;0.0;0.0;0.0;212.34;0.0;0.0
2017;SG-313;CTL;DE CRUCE CON CL-605 A CRUCE CON N-110;15.0;771.0;1.0;5.0;0.0;6.0;0.0;118.45;142.14;0.0;0.0
2017;VA-110;CTL;DE CRUCE CON VA-140 A LÍMITE DE PROVINCIA DE PALENCIA;5.5;34.0;1.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2017;ZA-610;CTL;DE CRUCE CON CL-605 A LÍMITE DE PROVINCIA DE VALLADOLID;39.59;1.341;11.0;0.0;0.0;0.0;0.0;0.0;56.77;0.0;0.0
2017;BU-643;CTL;DE ESCALADA (N-623) A LÍMITE DE C.A. DE CANTABRIA;10.0;549.0;1.0;0.0;0.0;0.0;0.0;0.0;49.9;0.0;0.0
2017;BU-934;CTL;DE CRUCE CON BU-925 A LÍMITE DE PROVINCIA DE SORIA;10.45;348.0;8.0;0.0;0.0;0.0;0.0;0.0;602.76;0.0;0.0
2017;SA-203;CTL;DE CRUCE CON SA-202 A LA PEÑA DE FRANCIA;12.0;421.0;1.0;0.0;0.0;0.0;0.0;0.0;54.23;0.0;0.0
2017;SA-324;CIP;DE CIUDAD RODRIGO A LUMBRALES;46.26;592.0;21.0;1.0;0.0;1.0;0.0;10.0;220.04;0.0;0.0
2017;SO-380;CIP;DE MATALEBRERAS (N-122) A ÓLVEGA;8.98;646.0;3.0;0.0;0.0;0.0;0.0;0.0;141.68;0.0;0.0
2017;BU-403;CTL;DE CASTRILLO MATAJUDÍOS (BU-400) A LÍMITE DE PROVINCIA DE PALENCIA;7.15;137.0;2.0;0.0;0.0;0.0;0.0;0.0;559.38;0.0;0.0
2017;P-235;CIP;DE SALDAÑA, CRUCE CON C-615, A CRUCE CON N-120;19.587;1.371;12.0;0.0;0.0;0.0;0.0;0.0;122.43;0.0;0.0
2017;P-972;CIP;DE VILLADA (CL-613) A CRUCE CON N-120 (CERVATOS DE LA CUEZA);15.25;178.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;SO-160;CIP;DE EL BURGO DE OSMA (N-122) A LÍMITE DE C.A. DE CASTILLA LA MANCHA;40.65;494.0;21.0;2.0;0.0;2.0;0.0;27.29;313.84;0.0;0.0
2017;LE-451;CIP;DE ASTORGA, CRUCE CON N-120, A CRUCE CON LE-493 (RIELLO);50.82;476.0;38.0;2.0;0.0;2.0;0.0;22.64;452.82;0.0;0.0
2017;LE-495;CIP;DE PIEDRAFITA, CRUCE CON CL-626, A LÍMITE DE C.A. DE ASTURIAS;9.82;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;P-103;CIP;DE LÍMITE DE PROVINCIA DE VALLADOLID A LÍMITE DE PROVINCIA DE VALLADOLID;7.517;443.0;2.0;0.0;0.0;0.0;0.0;0.0;164.55;0.0;0.0
2017;VA-140;CIP;DE VALLADOLID A LÍMITE DE PROVINCIA DE PALENCIA;54.4;1.925;31.0;12.0;1.0;13.0;2.62;31.39;112.49;7.14;8.33
2017;BU-202;CTL;DE ADRADA DE HAZA (BU-200) A CRUCE CON N-I;17.25;185.0;4.0;0.0;0.0;0.0;0.0;0.0;343.6;0.0;0.0
2017;BU-825;CIP;DE SALAS DE LOS INFANTES (N-234) A LÍMITE DE C.A. DE LA RIOJA;28.3;437.0;4.0;0.0;0.0;0.0;0.0;0.0;88.57;0.0;0.0
2017;LE-215;CIP;DE VILLARENTE (N-601) A GRADEFES;23.4;1.991;12.0;1.0;0.0;1.0;0.0;5.88;76.45;0.0;0.0
2017;P-214;CTL;DE CRUCE CON P-225 A CRUCE CON CL-626;10.246;484.0;3.0;0.0;0.0;0.0;0.0;0.0;165.74;0.0;0.0
2017;P-933;CTL;DE FRECHILLA A CRUCE CON P-953;6.046;288.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;P-981;CTL;DE VILLOLDO (CL-615) A CRUCE CON N-611 (SANTILLANA DE CAMPOS);23.389;92.0;0.0;1.0;0.0;2.0;0.0;127.32;127.32;0.0;0.0
2017;SA-105;CIP;DE PEÑARANDA DE BRACAMONTE (N-501) A LÍMITE DE PROVINCIA DE ÁVILA;23.01;1.27;4.0;0.0;0.0;0.0;0.0;0.0;37.51;0.0;0.0
2017;SG-115;CTL;DE CEREZO DE ARRIBA A LA PINILLA;8.3;103.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;VA-504;CTL;DE CRUCE CON N-601 A LÍMITE DE PROVINCIA DE ZAMORA;14.0;218.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;BU-542;CIP;DE N-629 A ESPINOSA DE LOS MONTEROS (BU-526);5.22;1.972;15.0;0.0;0.0;0.0;0.0;0.0;399.23;0.0;0.0
2017;BU-621;CTL;DE VILLADIEGO (BU-601) A QUINTANAS DE VALDELUCIO (N-627);32.0;161.0;10.0;0.0;0.0;0.0;0.0;0.0;531.78;0.0;0.0
2017;BU-701;CTL;DE QUINTANAPALLA (N-I) A VILLAMONDAR (BU-703);20.83;958.0;5.0;0.0;0.0;0.0;0.0;0.0;68.65;0.0;0.0
2017;CL-631;B;DE N-623 A LÍMITE DE C.A. DE CANTABRIA;2.62;654.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;LE-723;CTL;DE AMBASMESTAS (N-VI) A LÍMITE DE C.A. DE GALICIA;13.8;297.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;P-411;CTL;DE CRUCE CON P-405 A TORQUEMADA (P-412);15.665;59.0;2.0;1.0;0.0;2.0;0.0;296.43;889.3;0.0;0.0
2017;SG-135;CIP;DE LIMITE PROVINCIA DE SORIA A  CRUCE CON N-110;3.09;430.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;SO-152;CTL;DE HORTEZUELA (CL-116) A LÍMITE DE C.A. DE CASTILLA LA MANCHA;35.307;392.0;11.0;1.0;0.0;1.0;0.0;19.8;237.54;0.0;0.0
2017;SO-154;CTL;DE BARCONES A LÍMITE DE C.A. DE CASTILLA LA MANCHA;4.252;392.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;ZA-104;CIP;DE PUEBLA DE SANABRIA (N-525) A MONCABRIL (LAGO DE SANABRIA);16.112;2.144;22.0;0.0;0.0;0.0;0.0;0.0;174.46;0.0;0.0
2017;AV-561;CTL;DE HOYO DE PINARES (AV-502) A LÍMITE DE C.A. DE MADRID;11.738;486.0;2.0;1.0;0.0;1.0;0.0;48.03;144.08;0.0;0.0
2017;AV-923;CIP;DE CRUCE CON N-502 A ARENAS DE SAN PEDRO (CRUCE CON AV-924);6.295;1.444;2.0;1.0;0.0;1.0;0.0;30.14;90.42;0.0;0.0
2017;BU-704;CTL;DE VILLALÓMEZ (BU-703) A TOSANTOS (N-120);7.8;47.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;BU-901;CIP;DE CUEVAS DE SAN CLEMENTE (N-234) A SANTO DOMINGO DE SILOS (BU-910);28.44;345.0;26.0;2.0;1.0;2.0;27.96;55.92;782.86;33.33;50.0
2017;P-101;CTL;DE CRUCE CON P-120 A CUBILLAS DE CERRATO;10.088;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;SA-102;CIP;DE CRUCE CON N-630 (SORIHUELA) A LÍMITE DE PROVINCIA DE ÁVILA;22.2;1.312;14.0;0.0;0.0;0.0;0.0;0.0;131.72;0.0;0.0
2017;SA-325;CTL;DE LA FUENTE DE SAN ESTEBAN, CRUCE CON SA-315, A CERRALBO, CRUCE CON CL-517;37.435;521.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;VA-102;CTL;DE VALORIA LA BUENA (VA-103) A LÍMITE DE PROVINCIA DE PALENCIA;3.1;586.0;2.0;0.0;0.0;0.0;0.0;0.0;301.63;0.0;0.0
2017;VA-301;CIP;DE ARRABAL DE PORTILLO A MOJADOS (N-601);8.5;951.0;0.0;2.0;0.0;5.0;0.0;67.79;67.79;0.0;0.0
2017;AV-100;CIP;DE EL BARCO DE ÁVILA (N-110) A LÍMITE DE PROVINCIA DE SALAMANCA;17.28;1.431;9.0;1.0;0.0;1.0;0.0;11.08;110.76;0.0;0.0
2017;AV-900;CIP;DE ÁVILA (CRUCE CON N-403) A BURGOHONDO (CRUCE CON AV-902);33.355;1.025;14.0;7.0;1.0;7.0;8.01;56.07;168.21;12.5;14.29
2017;BU-211;CTL;DE NAVA DE ROA (N-122) A LÍMITE DE PROVINCIA DE SEGOVIA;3.26;38.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;BU-812;CTL;DE CRUCE CON BU-811 A CRUCE CON BU-811 (A VILLAGALIJO);2.4;99.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;BU-820;CIP;DE IBEAS DE JUARROS (N-120) A BU-825;51.2;646.0;39.0;1.0;0.0;1.0;0.0;8.28;331.35;0.0;0.0
2017;BU-910;CIP;DE ARANDA DE DUERO A HACINAS (N-234);54.96;854.0;61.0;7.0;0.0;7.0;0.0;40.87;396.98;0.0;0.0
2017;CL-512;B;DE SALAMANCA A VECINOS;26.88;3.842;16.0;3.0;0.0;3.0;0.0;7.96;50.4;0.0;0.0
2017;LE-125;CIP;DE LA BAÑEZA (LE-125) A SAN ADRIÁN DEL VALLE (N-VI);28.2;1.113;37.0;4.0;0.0;8.0;0.0;34.92;357.89;0.0;0.0
2017;LE-311;CIP;DE PUENTE ALMUHEY (CL-626) A BOCA DE HUÉRGANO (N-621);29.2;640.0;2.0;1.0;0.0;1.0;0.0;14.66;43.98;0.0;0.0
2017;LE-524;CTL;DE VILLAQUEJIDA (N-630) A LÍMITE DE PROVINCIA DE ZAMORA;22.0;535.0;6.0;0.0;0.0;0.0;0.0;0.0;139.7;0.0;0.0
2017;LE-541;CTL;DE VALDERAS (LE-512) A LÍMITE DE PROVINCIA DE VALLADOLID;5.2;258.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;P-131;CTL;DE CEVICO DE LA TORRE A CRUCE CON N-620;46.79;104.0;5.0;0.0;0.0;0.0;0.0;0.0;282.33;0.0;0.0
2017;P-236;CTL;DE VILLAHERREROS (N-120) A VILLAELES DE VALDAVIA (P-230);23.59;284.0;9.0;1.0;0.0;2.0;0.0;40.89;408.86;0.0;0.0
2017;P-900;CIP;DE PALENCIA A CRUCE CON N-611;5.615;4.154;11.0;4.0;1.0;10.0;11.75;46.98;176.19;9.09;25.0
2017;P-903;CTL;DE CRUCE CON P-901 A DUEÑAS (N-620);13.233;148.0;1.0;0.0;0.0;0.0;0.0;0.0;139.89;0.0;0.0
2017;SA-801;CTL;DE PEÑARANDA DE BRACAMONTE A CRUCE CON CL-605;27.575;725.0;1.0;1.0;0.0;1.0;0.0;13.71;27.43;0.0;0.0
2017;SG-231;CTL;DE CRUCE CON CL-603 A CRUCE CON SG-205;9.5;396.0;3.0;0.0;0.0;0.0;0.0;0.0;218.48;0.0;0.0
2017;SG-500;CTL;DE CRUCE CON N-VI A LÍMITE DE PROVINCIA DE ÁVILA;19.6;1.07;8.0;2.0;0.0;2.0;0.0;26.13;130.64;0.0;0.0
2017;SO-810;CTL;DE CRUCE CON N-234 A CRUCE CON SO-820;12.177;738.0;14.0;0.0;0.0;0.0;0.0;0.0;426.81;0.0;0.0
2017;VA-103;CIP;DE CRUCE CON N-620 A CRUCE CON VA-140 (ESGUEVILLAS);13.5;568.0;3.0;2.0;0.0;6.0;0.0;71.48;178.7;0.0;0.0
2017;VA-541;CTL;DE BECILLA DE VALDERADUEY (N-601) A LÍMITE DE PROVINCIA DE LEÓN;13.72;258.0;0.0;2.0;0.0;6.0;0.0;154.8;154.8;0.0;0.0
2017;ZA-103;CTL;DE CRUCE CON ZA-104 A SAN MARTÍN DE CASTAÑEDA;16.727;522.0;2.0;0.0;0.0;0.0;0.0;0.0;62.76;0.0;0.0
2017;ZA-712;CTL;DE ZA-705 A LÍMITE MUNICIPAL DE TORO;4.252;381.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;AV-501;CTL;DE NAVALPERAL DE PINARES (CRUCE CON CL-505) A SANTA MARÍA DEL CUBILLO (CRUCE CON N-110);26.0;73.0;1.0;3.0;0.0;3.0;0.0;434.55;579.39;0.0;0.0
2017;BU-140;CIP;DE TÓRTOLES DE ESGUEVA (CL-619) A LÍMITE DE PROVINCIA DE PALENCIA;2.6;284.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;BU-530;CIP;DE TRESPADERNE (N-629) A LÍMITE DE C.A. DEL PAÍS VASCO;23.43;986.0;26.0;2.0;0.0;2.0;0.0;23.73;332.16;0.0;0.0
2017;BU-904;CIP;DE LERMA, (N-I) A COVARRUBIAS (BU-901);21.72;509.0;46.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2017;CL-505;B;DE ÁVILA A LÍMITE DE C.A. DE MADRID;40.609;2.842;31.0;7.0;0.0;14.0;0.0;16.62;90.21;0.0;0.0
2017;LE-463;CIP;DE SAN ROMÁN, CRUCE CON N-VI, A TORENO, CRUCE CON CL-631;13.42;1.435;18.0;2.0;0.0;2.0;0.0;28.45;284.53;0.0;0.0
2017;P-110;CTL;DE CRUCE CON P-102 A LÍMITE DE PROVINCIA DE VALLADOLID;36.186;110.0;5.0;1.0;0.0;1.0;0.0;68.88;413.28;0.0;0.0
2017;P-114;CTL;DE CEVICO NAVERO (CL-619) A HÉRMEDES DE CERRATO (P-110);5.9;34.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;P-431;CIP;DE FRÓMISTA, CRUCE CON N-611, A ASTUDILLO;13.04;449.0;2.0;1.0;0.0;4.0;0.0;46.78;140.35;0.0;0.0
2017;P-905;CIP;DE CRUCE CON N-120 A LÍMITE DE PROVINCIA DE VALLADOLID;26.715;301.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;P-913;CTL;DE VILLARRAMIEL A LÍMITE DE PROVINCIA DE VALLADOLID;14.082;257.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;SA-305;CIP;DE LA FUENTE DE SAN ESTEBAN, CRUCE CON SA-315, A LÍMITE DE PROVINCIA DE ZAMORA;51.86;255.0;5.0;0.0;0.0;0.0;0.0;0.0;103.73;0.0;0.0
2017;SA-315;CIP;DE CRUCE CON N-620 A LÍMITE DE PROVINCIA DE ZAMORA;65.645;450.0;12.0;1.0;0.0;1.0;0.0;9.27;120.48;0.0;0.0
2017;SG-344;CTL;DE CRUCE CON SG-333 A REMONDO;0.8;890.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;SG-724;CTL;DE SEGOVIA (ANTIGUA ESTACIÓN DE FF.CC) A N-110;8.5;1.142;3.0;0.0;0.0;0.0;0.0;0.0;84.67;0.0;0.0
2017;SO-115;CTL;DE QUINTANA REDONDA (SO-100) A MATAMALA DE ALMAZÁN (SO-110);15.783;591.0;21.0;0.0;0.0;0.0;0.0;0.0;616.81;0.0;0.0
2017;SO-800;CIP;DE TOLEDILLO (N-234) A EL ROYO (SO-820);14.62;456.0;16.0;1.0;1.0;0.0;41.1;41.1;698.62;100.0;100.0
2017;VA-511;CTL;DE CASTROMONTE (VA-515) A VILLABRÁGIMA (VA-505);8.0;747.0;0.0;1.0;0.0;1.0;0.0;45.85;45.85;0.0;0.0
2017;VA-913;CTL;DE MEDINA DE RIOSECO (N-601) A LÍMITE DE PROVINCIA DE PALENCIA;6.925;468.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;VA-920;CTL;DE MEDINA DE RIOSECO (N-601) A CRUCE CON N-610;22.4;248.0;0.0;1.0;0.0;1.0;0.0;49.32;49.32;0.0;0.0
2017;ZA-302;CIP;DE EL CUBO DE LA TIERRA DEL VINO (N-630) A CRUCE CON CL-527 (BERMILLO DE SAYAGO);37.16;360.0;6.0;1.0;3.0;0.0;61.46;20.49;143.41;100.0;300.0
2017;ZA-306;CTL;DE PUEBLICA DE CAMPEÁN (ZA-320) A LÍMITE DE PROVINCIA DE SALAMANCA;33.445;213.0;4.0;1.0;0.0;1.0;0.0;38.49;192.43;0.0;0.0
2017;ZA-633;CTL;DE CRUCE CON CL-602 A CRUCE CON N-122 POR TORO;3.514;1.252;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;A-231;B;DE LEÓN A BURGOS;157.0;9.079;170.0;17.0;0.0;22.0;0.0;3.27;35.94;0.0;0.0
2017;AV-926;CTL;DE CL-501 A POYALES DEL HOYO;2.06;308.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;CL-603;B;DE ARANDA DE DUERO A  CL-601;92.14;1.738;71.0;7.0;0.0;10.0;0.0;11.97;133.41;0.0;0.0
2017;P-215;CIP;DE GUARDO (CL-626) A LÍMITE DE PROVINCIA DE LEÓN;8.778;1.306;4.0;0.0;0.0;0.0;0.0;0.0;95.63;0.0;0.0
2017;P-227;CIP;DE CRUCE CON CL-626 A HERRERA DE PISUERGA;34.954;659.0;24.0;1.0;0.0;1.0;0.0;11.9;297.48;0.0;0.0
2017;P-237;CTL;DE VILLAELES DE VALDAVIA (P-230) A BUENAVISTA DE VALDAVIA (P-225);8.568;258.0;2.0;0.0;0.0;0.0;0.0;0.0;247.88;0.0;0.0
2017;SA-114;CIP;DE PEÑARANDA DE BRACAMONTE A CRUCE CON N-630;44.57;1.274;23.0;3.0;0.0;3.0;0.0;14.47;125.43;0.0;0.0
2017;SA-201;CIP;DE TAMAMES (SA-215) A LÍMITE DE C.A. DE EXTREMADURA;37.38;622.0;30.0;2.0;0.0;4.0;0.0;23.55;376.84;0.0;0.0
2017;SA-605;CIP;DE SALAMANCA A LÍMITE DE PROVINCIA DE ZAMORA;25.45;2.343;6.0;3.0;0.0;3.0;0.0;13.79;41.36;0.0;0.0
2017;SG-413;CTL;DE CRUCE CON N-601 A LÍMITE DE PROVINCIA DE ÁVILA;11.1;390.0;2.0;0.0;0.0;0.0;0.0;0.0;126.58;0.0;0.0
2017;SG-615;CTL;DEL PUERTO DE NAVACERRADA, CRUCE CON CL-601, A LÍMITE DE C.A. DE MADRID;6.7;836.0;3.0;4.0;0.0;4.0;0.0;195.65;342.39;0.0;0.0
2017;VA-203;CTL;DE QUINTANILLA DE ONÉSIMO (N-122) A LÍMITE DE PROVINCIA DE SEGOVIA;23.0;218.0;6.0;0.0;0.0;0.0;0.0;0.0;327.72;0.0;0.0
2017;VA-333;CTL;DE ÍSCAR (CL-602) A LÍMITE DE PROVINCIA DE SEGOVIA;0.9;1.535;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;VA-924;CTL;DE VILLALÓN DE CAMPOS (VA-905) A LÍMITE DE PROVINCIA DE PALENCIA;9.5;85.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;VA-941;CTL;DE MAYORGA (N-601) A LÍMITE DE PROVINCIA DE LEÓN;20.6;373.0;5.0;2.0;1.0;1.0;35.66;71.31;249.59;50.0;50.0
2017;ZA-316;CTL;DE FERMOSELLE A LÍMITE DE PROVINCIA DE SALAMANCA;6.01;87.0;1.0;0.0;0.0;0.0;0.0;0.0;523.98;0.0;0.0
2017;ZA-604;CTL;DE LA BÓVEDA DE TORO (ZA-605) A CAÑIZAL (CL-605);19.187;220.0;1.0;0.0;0.0;0.0;0.0;0.0;64.9;0.0;0.0
2017;AV-562;CIP;DE CRUCE CON AV-502 (CEBREROS) A LÍMITE DE C.A. DE MADRID;14.155;449.0;4.0;10.0;0.0;14.0;0.0;431.07;603.5;0.0;0.0
2017;CL-127;B;DE PUEBLA DE ARGANZÓN  (N-1) A LÍMITE C.A. PAÍS VASCO;33.18;1.551;22.0;4.0;0.0;5.0;0.0;21.3;138.43;0.0;0.0
2017;CL-627;B;DE LÍMITE DE C.A. DE ASTURIAS A AGUILAR DE CAMPOO;238.1;1.516;233.0;38.0;0.0;49.0;0.0;28.85;205.73;0.0;0.0
2017;LE-941;CTL;DE SAHAGÚN A LÍMITE DE PROVINCIA DE VALLADOLID;11.7;373.0;3.0;0.0;0.0;0.0;0.0;0.0;188.34;0.0;0.0
2017;P-904;CTL;DE AMPUDIA (P-901) A LÍMITE DE PROVINCIA DE VALLADOLID;7.34;54.0;0.0;1.0;0.0;1.0;0.0;691.22;691.22;0.0;0.0
2017;P-991;CTL;DE CRUCE CON N-611 A CRUCE CON CL-615;6.133;568.0;2.0;1.0;2.0;0.0;157.3;78.65;235.94;100.0;200.0
2017;SA-804;CTL;DE SALAMANCA A CANTALPINO, CRUCE CON SA-801;28.18;1.9;10.0;4.0;0.0;5.0;0.0;20.47;71.64;0.0;0.0
2017;SA-810;CIP;DE ENCINAS DE ABAJO, CRUCE CON N-501, A CANTALAPIEDRA;31.145;1.109;10.0;1.0;0.0;1.0;0.0;7.94;87.29;0.0;0.0
2017;SG-322;CTL;DE CRUCE CON N-110 A LÍMITE DE PROVINCIA DE ÁVILA;28.15;415.0;3.0;2.0;0.0;2.0;0.0;46.9;117.26;0.0;0.0
2017;SG-722;CTL;DE CRUCE CON N-110 A CRUCE CON N-603;9.25;311.0;2.0;1.0;1.0;1.0;95.24;95.24;285.71;50.0;100.0
2017;SO-615;CIP;DE GARRAY (N-111) A LÍMITE DE C.A. DE LA RIOJA;48.38;923.0;21.0;1.0;0.0;2.0;0.0;6.14;135.0;0.0;0.0
2017;VA-101;CTL;DE PEÑAFIEL (N-122) A ESGUEVILLAS DE ESGUEVA (VA-140);30.07;498.0;16.0;1.0;0.0;1.0;0.0;18.28;310.74;0.0;0.0
2017;VA-134;CTL;DE VALDEARCOS A LÍMITE DE PROVINCIA DE BURGOS;2.9;535.0;1.0;1.0;0.0;1.0;0.0;176.59;353.17;0.0;0.0
2017;VA-405;CIP;DE TORDESILLAS A OLMEDO;37.86;530.0;10.0;3.0;0.0;5.0;0.0;40.99;177.63;0.0;0.0
2017;VA-900;CTL;DE VALLADOLID (N-620) A CRUCE CON N-620;30.3;922.0;9.0;3.0;0.0;3.0;0.0;29.41;117.66;0.0;0.0
2017;ZA-106;CTL;CRUZE N-525 CON LIMITE C.A. GALICIA;17.048;255.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;ZA-513;CTL;DE FUENTES DE ROPEL A LÍMITE DE PROVINCIA DE LEÓN;8.253;585.0;2.0;0.0;0.0;0.0;0.0;0.0;113.49;0.0;0.0
2017;A-601;B;DE VALLADOLID A SEGOVIA;104.3;9.631;71.0;17.0;0.0;29.0;0.0;4.64;24.0;0.0;0.0
2017;AV-930;CTL;DE LA ADRADA (CL-501) A LÍMITE DE C.A. DE CASTILLA LA MANCHA;7.564;341.0;0.0;1.0;0.0;1.0;0.0;106.22;106.22;0.0;0.0
2017;BU-143;CTL;DE N-622 A LÍMITE DE PROVINCIA DE PALENCIA;4.33;27.0;1.0;1.0;0.0;3.0;0.0;;;0.0;0.0
2017;BU-404;CTL;DE VILLASANDINO (N-120) A CASTROJERIZ (BU-400);10.7;476.0;4.0;0.0;0.0;0.0;0.0;0.0;215.17;0.0;0.0
2017;BU-730;CTL;DE MIRANDA DE EBRO (N-I) A LÍMITE DE C.A. DE LA RIOJA;7.28;1.484;2.0;2.0;0.0;2.0;0.0;50.72;101.44;0.0;0.0
2017;BU-814;CTL;DE CRUCE CON N-120 (p.k. 67,900) A CRUCE CON BU-811 (p.k. 7,700);3.7;199.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;LE-164;CTL;DE ASTORGA (N-VI) A PONFERRADA;54.9;1.791;24.0;0.0;0.0;0.0;0.0;0.0;66.89;0.0;0.0
2017;LE-443;CTL;DE VILLADANGOS (LE-413) A BENAVIDES DE ÓRBIGO (LE-420);10.5;2.043;14.0;2.0;0.0;2.0;0.0;25.54;204.35;0.0;0.0
2017;P-931;CTL;DE VILLADA A LÍMITE DE PROVINCIA DE VALLADOLID;4.433;244.0;0.0;1.0;0.0;1.0;0.0;253.29;253.29;0.0;0.0
2017;P-990;CIP;DE LA VENTA, CRUCE CON CL-615, A MONZÓN DE CAMPOS;5.988;183.0;1.0;0.0;0.0;0.0;0.0;0.0;250.02;0.0;0.0
2017;SA-300;CIP;DE SALAMANCA A LEDESMA, CRUCE CON SA-305;30.32;3.006;34.0;9.0;1.0;10.0;3.01;27.05;129.26;9.09;11.11
2017;SO-934;CTL;DE SAN LEONARDO DE YAGÜE (SO-920) A LÍMITE DE PROVINCIA DE BURGOS;30.43;388.0;19.0;0.0;0.0;0.0;0.0;0.0;441.43;0.0;0.0
2017;ZA-305;CIP;DE CRUCE CON N-630 A LÍMITE DE PROVINCIA DE SALAMANCA;41.7;621.0;15.0;0.0;0.0;0.0;0.0;0.0;158.65;0.0;0.0
2017;AV-110;CIP;DE ÁVILA (CRUCE CON N-501) A CRUCE CON AV-105;51.46;765.0;17.0;1.0;0.0;1.0;0.0;6.96;125.29;0.0;0.0
2017;AV-502;CIP;DE NAVALPERAL DE PINARES (CL-505) A CRUCE CON N-403;31.532;940.0;8.0;6.0;0.0;7.0;0.0;55.49;129.47;0.0;0.0
2017;AV-910;CTL;DE CANDELEDA (CL-501) A LÍMITE DE C.A. DE CASTILLA LA MANCHA;7.3;910.0;3.0;0.0;0.0;0.0;0.0;0.0;123.73;0.0;0.0
2017;BU-640;CTL;DE CRUCE CON N-120 A CRUCE CON BU-627 (VILLADIEGO);15.14;337.0;6.0;0.0;0.0;0.0;0.0;0.0;322.18;0.0;0.0
2017;BU-800;CIP;DE ACCESO CARTUJA DE MIRAFLORES (BURGOS) A BURGOS (N-1 ROTONDA DE SAN AGUSTÍN);18.1;2.485;33.0;2.0;0.0;5.0;0.0;12.18;213.23;0.0;0.0
2017;BU-900;CTL;DE LERMA (N-I) A CRUCE CON BU-901;23.76;390.0;21.0;0.0;0.0;0.0;0.0;0.0;620.41;0.0;0.0
